//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas (Hidro)
// Versão Web 2.0
// © 2001 Agência Nacional de Energia Elétrica (ANEEL)
//
// Dia XX - status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da estação: 37030000
//   Ano: 1900 até 2000
//
//------------------------------------------------------------------------------

//Código;Ano;Mês;Dia 01 (m3/s);Dia 02 (m3/s);Dia 03 (m3/s);Dia 04 (m3/s);Dia 05 (m3/s);Dia 06 (m3/s);Dia 07 (m3/s);Dia 08 (m3/s);Dia 09 (m3/s);Dia 10 (m3/s);Dia 11 (m3/s);Dia 12 (m3/s);Dia 13 (m3/s);Dia 14 (m3/s);Dia 15 (m3/s);Dia 16 (m3/s);Dia 17 (m3/s);Dia 18 (m3/s);Dia 19 (m3/s);Dia 20 (m3/s);Dia 21 (m3/s);Dia 22 (m3/s);Dia 23 (m3/s);Dia 24 (m3/s);Dia 25 (m3/s);Dia 26 (m3/s);Dia 27 (m3/s);Dia 28 (m3/s);Dia 29 (m3/s);Dia 30 (m3/s);Dia 31 (m3/s);Dia 01 (m3/s) - status;Dia 02 (m3/s) - status;Dia 03 (m3/s) - status;Dia 04 (m3/s) - status;Dia 05 (m3/s) - status;Dia 06 (m3/s) - status;Dia 07 (m3/s) - status;Dia 08 (m3/s) - status;Dia 09 (m3/s) - status;Dia 10 (m3/s) - status;Dia 11 (m3/s) - status;Dia 12 (m3/s) - status;Dia 13 (m3/s) - status;Dia 14 (m3/s) - status;Dia 15 (m3/s) - status;Dia 16 (m3/s) - status;Dia 17 (m3/s) - status;Dia 18 (m3/s) - status;Dia 19 (m3/s) - status;Dia 20 (m3/s) - status;Dia 21 (m3/s) - status;Dia 22 (m3/s) - status;Dia 23 (m3/s) - status;Dia 24 (m3/s) - status;Dia 25 (m3/s) - status;Dia 26 (m3/s) - status;Dia 27 (m3/s) - status;Dia 28 (m3/s) - status;Dia 29 (m3/s) - status;Dia 30 (m3/s) - status;Dia 31 (m3/s) - status;
37030000;1977;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1977;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1977;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,024;0,048;0,024;0,024;0,096;0,216;0,24;0,24;0,192;0,192;0,216;0,24;0,24;0,378;0,47;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1977;12;0,516;0,47;0,516;0,516;0,424;0,378;0,378;0,332;0,332;0,424;0,424;0,424;0,378;0,286;0,332;0,332;0,286;0,24;0,216;0,216;0,216;0,216;0,24;0,192;0,168;0,168;0,144;0,096;0,096;0,072;0,048;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1978;1;0,048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,072;0,12;0,024;0,216;0,072;0;0;0;0;0;0;0;0;0;0;0,24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1978;2;0,192;0,286;0,24;0,47;0,7;0,608;0,24;0,24;0,332;0,378;0,7;0,654;0,7;0,286;0,24;0;0;0;0;0,024;0,47;0,7;0,654;0,378;0,424;0,47;1,13;1,57;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37030000;1978;3;0,286;0,654;0,7;0,562;3,18;6,26;7,7;8,95;20,5;24,7;17,5;11,6;8,7;7,7;8,95;7,7;6,26;5,38;4,34;3,51;3,35;2,85;2,34;1,95;1,57;0,874;0,654;0,516;0,424;0,332;0,286;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1978;4;0,192;0,168;0,12;0,024;0,024;0,024;0,024;0;0;0,096;0,874;0,47;0,47;0,516;4,94;4,72;3,35;2,85;1,7;1,57;1,13;1,13;1,83;3,18;2,21;2,08;1,57;1,4;2,85;2,34;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1978;5;2,59;2,72;3,35;5,6;27,8;55,3;38,3;24,7;17,1;18,3;63,3;126;100;111;77;52,8;35,7;24,7;17,5;12,9;9,8;11;7,95;6,48;5,6;4,72;4,01;3,51;3,01;2,72;2,34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1978;6;1,95;1,7;1,57;1,4;1,13;0,787;0,7;0,608;0,516;0,47;0,424;0,24;0,192;0,216;0,24;0,24;0,216;0,168;0,12;0,072;0,048;0;0;0;0;0;0;1,57;3,01;3,35;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1978;7;3,01;2,47;1,57;0,7;1,4;1,22;1,05;0,787;0,7;0,608;0,562;0,424;0,424;0,378;0,424;0,332;0,24;0,192;0,168;0,216;0,216;0,168;0,144;0,096;0,048;0,024;0,024;0,024;0;0,024;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1978;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,096;0,072;0,024;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1978;9;0;0,024;0;0,024;0;0,048;0,048;0,096;0,072;0,12;0,12;0,168;0,24;0,332;0,424;0,516;0,608;0,608;0,562;0,608;0,608;0,562;0,608;0,562;0,608;0,562;0,192;0,096;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1978;10;0;0;0;0;0;0;0;0;0;0;0,072;0,144;0,12;0,144;0,12;0,144;0,12;0,096;0,096;0,048;0,024;0;0;0,024;0,144;0,144;0,144;0,144;0,12;0,144;0,12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1978;11;0,096;0,144;0,144;0,168;0,192;0,192;0,168;0,168;0,192;0,192;0,192;0,192;0,192;0,168;0,192;0,192;0,192;0,192;0,168;0,192;0,168;0,168;0,168;0,168;0,168;0,144;0,168;0,24;0,286;0,286;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1978;12;0,144;0,168;0,12;0,12;0,144;0,12;0,144;0,144;0,096;0,12;0,12;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,144;0,168;0,144;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1979;1;0,144;0,144;0,144;0,168;0,332;0,378;0,378;0,424;0,378;0,424;0,424;0,424;0,378;0,424;0,424;0,424;0,424;0,424;0,47;0,424;0,47;0,424;0,424;0,424;0,424;0,424;0,286;0,192;0,192;0,168;0,024;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1979;2;0;0;0;0;0;0;0;0;0;0;0,24;0,424;0,332;0,424;0,424;0,424;0,378;0,424;0,47;0,47;0,47;0,47;0,47;1,57;3,01;2,34;1,05;0,47;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37030000;1979;3;0,516;0,516;0,47;0,424;0,47;0,47;0,47;0,378;0,286;0,24;0,216;0,096;0,096;0,072;0,144;0,168;0,168;0,096;0,048;0,144;0,12;0,096;0,072;0,072;0,048;0,048;0,024;0,096;0,216;0,378;0,24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1979;4;0,216;0,168;0,168;0,144;0,096;0,072;0,048;0,024;0;0;0;0;0;0;0;0;0;0;0;0,048;0,072;0,12;0,168;0,216;0,516;0,787;7,45;2,34;0,654;0,24;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1979;5;0,332;0,378;0,516;0,378;0,424;0,072;0;0;0;0;0;0,048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1979;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,516;0,654;0,378;0,12;0,048;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1979;7;0;0;0;0;0;0;0;0;0;0,654;0,47;0,072;0;0,072;0,332;0,378;0,378;0,378;0,378;0,424;0,516;0,516;0,378;0,12;0,096;0,096;0,096;0,096;0,096;0,096;0,096;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1979;8;0,096;0,096;0,096;0,24;0,424;0,378;0,424;0,424;0,424;0,424;0,378;0,378;0,378;0,378;0,424;0,424;0,424;0,516;0,608;0,608;0,562;0,24;0,192;0,192;0,192;0,12;0,096;0,072;0,048;0,048;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1979;9;0;0;0;0;0;0;0;0;0;0,144;0,24;0,424;0,654;0,516;0,47;0,332;0,286;0,24;0,24;0,168;0,096;0,12;0,096;0,096;0,096;0,096;0,096;0,096;0,096;0,096;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1979;10;0,096;0,096;0,096;0,096;0,096;0,096;0,12;0,12;0,12;0,12;0,144;0,192;0,144;0,12;0,144;0,12;0,12;0,12;0,096;0,12;0,144;0,12;0,12;0,168;0,7;1,05;1,13;1,13;1,13;1,05;1,05;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1979;11;1,22;1,22;1,22;1,13;1,13;1,13;1,13;1,22;1,22;1,13;1,13;1,13;0,961;1,05;0,874;1,13;1,57;2,59;5,6;2,21;1,05;0,7;0,608;0,168;0,048;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1979;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,024;0,12;0,144;0,168;0,144;0,144;0,168;0,12;0,144;0,216;0,168;0,096;0,096;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1980;1;0,144;0,144;0,12;0,144;0,144;0,12;0,12;0,192;0,24;0,24;0,24;0,216;0,192;0,144;0,144;0,096;0,096;0,12;0,048;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1980;2;0;0;0;0;0;0,608;0,7;0,7;0,787;0,874;0,874;0,787;0,424;0,424;0,562;0,562;1,48;7,45;3,01;1,83;1,22;1,22;3,68;5,16;1,7;2,85;0,961;0,787;3,84;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
37030000;1980;3;15,8;38,3;140;685;518;283;203;108;67,9;102;104;82;62,4;38,3;66,1;54,5;38,9;26,8;18,3;13,6;11;8,2;6,7;5,6;5,16;4,72;4,01;3,35;2,72;2,34;2,08;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1980;4;1,95;2,21;2,59;3,51;7,95;17,9;17,9;15,1;12,6;8,45;5,6;3,84;3,18;2,72;2,47;1,83;1,83;1,48;1,22;0,961;0,961;0,874;0,7;0,7;0,654;0,562;0,516;0,424;0,378;0,378;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1980;5;0,787;0,7;0,562;0,424;0,378;0,332;0,286;0,24;0,12;0,096;0,072;0,048;0;0,024;0;0;0;0;0;0;0;0;0,608;0,286;0,144;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1980;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1980;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,072;0,24;0,332;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1980;8;0,378;0,378;0,378;0,378;0,332;0,332;0,378;0,286;0,048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,192;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1980;9;0,424;0,424;0,378;0,286;0,192;0,024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,024;0,048;0;0,048;0,096;0,096;0,12;0,144;0,286;0,24;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1980;10;0,192;0;0;0;0,024;0,332;0,192;0,144;0,072;0,096;0,096;0,096;0,072;0;0,024;0,048;0,096;0,144;0,192;0,332;0,286;0,332;0,286;0,24;0,332;0,286;0,286;0,192;0,096;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1980;11;0;0;0;0;0;0,048;0;0,048;0;0,048;0,096;0,12;0,168;0,168;0,144;0,12;0,096;0,192;0,378;0,24;0,216;0,192;0,144;0,096;0,048;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1980;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,024;0,048;0,072;0,096;0,12;0,144;0,168;0,192;0,216;0,216;0,192;0,192;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1981;1;0,216;0,192;0,144;0,12;0,168;0,144;0,192;0,192;0,168;0,192;0,192;0,168;0,168;0,144;0,144;0,168;0,168;0,168;0,168;0,192;0,216;0,332;0,787;0,7;0,654;0,286;0,192;0,168;0,24;0,47;0,286;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1981;2;0,216;0,216;0,24;0,24;0,286;0,378;0,24;0,24;0,24;0,216;0,216;0,216;0,286;0,24;0,216;0,216;0,192;0,096;0,048;0,048;0,024;0,024;0;0;0;0;0;0;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37030000;1981;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,286;0,874;1,13;1,95;3,18;6,26;1,57;3,18;21,4;232;173;79;69,7;95,6;102;74,2;76;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1981;4;96,8;102;67,9;47,3;34,5;21,9;20,5;17,5;12,2;6,7;6,26;5,16;4,34;3,68;3,01;2,34;2,08;1,57;1,4;1,31;1,22;0,874;0,787;0,7;0,608;0,562;0,47;0,424;0,378;0,286;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1981;5;0,216;0,24;0,192;0,168;0,12;0,096;0,096;0,024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1981;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1981;7;0;0;0;0;0;0;0;0;0;0,024;0,048;0,048;0,024;0;0,024;0;0;0;0,024;0,024;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1981;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1981;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,024;0,072;0,096;0,216;0,286;0,286;0,216;0,24;0,47;0,516;0,47;0,47;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1981;10;0,516;0,378;0,24;0,192;0,192;0,192;0,168;0,192;0,192;0,192;0,192;0,192;0,192;0,192;0,168;0,192;0,168;0,168;0,168;0,192;0,144;0,168;0,168;0,192;0,192;0,192;0,168;0,192;0,192;0,144;0,168;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1981;11;0,168;0,144;0,144;0,168;0,168;0,168;0,192;0,192;0,168;0,192;0,168;0,168;0,168;0,192;0,192;0,192;0,168;0,144;0,096;0,096;0,096;0,096;0,096;0,096;0,096;0,096;0,096;0,096;0,096;0,096;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1981;12;0,072;0,072;0,048;0,048;0,072;0,096;0,096;0,12;0,096;0,072;0,096;0,096;0,096;0,096;0,072;0,072;0,048;0,072;0,096;0,096;0,12;0,12;0,144;0,144;0,144;0,168;0,12;0,12;0,12;0,12;0,096;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1982;1;0,096;0,096;0,12;0,12;0,096;0,096;0,096;0,096;0,12;0,096;0,096;0,12;0,096;0,12;0,12;0,096;0,12;0,096;0,12;0,096;0,096;0,286;0,332;0,378;0,332;0,332;0,332;0,332;0,332;0,332;0,332;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1982;2;0,332;0,332;0,24;0,24;0,286;0,286;0,24;0,24;0,286;0,332;0,24;0,286;0,332;0,286;0,24;0,216;0,144;0,096;0,072;0,024;0;0;0;0;0;0;0;0;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37030000;1982;3;0;0;0;0;0;0,024;0,048;0,024;0;0;0;0;0;0;0,072;0,096;0,048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1982;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,21;0,608;1,48;0,7;0,874;1,05;1,31;1,83;2,21;2,34;2,08;1,83;1,48;1,95;3,01;4,34;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1982;5;1,48;0,608;0,608;0,516;0,378;0,24;0,24;0,216;0,216;0,168;0,12;0,168;4,5;1,05;0,654;0,192;0,144;0,072;0,048;0,024;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1982;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1982;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1982;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1982;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1982;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1982;11;0;0;0;0;0;0;0;0;0;0,072;0,096;0,144;0,144;0,096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1982;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1983;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1983;2;0;0;0;0;0;0;0;0,024;0;0;0;0;0;0,024;0,024;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37030000;1983;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1983;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1983;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1983;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1983;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1983;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1983;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1983;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1983;11;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
37030000;1983;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1984;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1984;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
37030000;1984;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,024;0;0;0,048;0;0;0;0,286;4,17;0,7;0,562;0,608;0,516;0,332;0,216;0,144;0,144;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
