//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas (Hidro)
// Versão Web 2.0
// © 2001 Agência Nacional de Energia Elétrica (ANEEL)
//
// Dia XX - status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da estação: 37080000
//   Ano: 1900 até 2000
//
//------------------------------------------------------------------------------

//Código;Ano;Mês;Dia 01 (m3/s);Dia 02 (m3/s);Dia 03 (m3/s);Dia 04 (m3/s);Dia 05 (m3/s);Dia 06 (m3/s);Dia 07 (m3/s);Dia 08 (m3/s);Dia 09 (m3/s);Dia 10 (m3/s);Dia 11 (m3/s);Dia 12 (m3/s);Dia 13 (m3/s);Dia 14 (m3/s);Dia 15 (m3/s);Dia 16 (m3/s);Dia 17 (m3/s);Dia 18 (m3/s);Dia 19 (m3/s);Dia 20 (m3/s);Dia 21 (m3/s);Dia 22 (m3/s);Dia 23 (m3/s);Dia 24 (m3/s);Dia 25 (m3/s);Dia 26 (m3/s);Dia 27 (m3/s);Dia 28 (m3/s);Dia 29 (m3/s);Dia 30 (m3/s);Dia 31 (m3/s);Dia 01 (m3/s) - status;Dia 02 (m3/s) - status;Dia 03 (m3/s) - status;Dia 04 (m3/s) - status;Dia 05 (m3/s) - status;Dia 06 (m3/s) - status;Dia 07 (m3/s) - status;Dia 08 (m3/s) - status;Dia 09 (m3/s) - status;Dia 10 (m3/s) - status;Dia 11 (m3/s) - status;Dia 12 (m3/s) - status;Dia 13 (m3/s) - status;Dia 14 (m3/s) - status;Dia 15 (m3/s) - status;Dia 16 (m3/s) - status;Dia 17 (m3/s) - status;Dia 18 (m3/s) - status;Dia 19 (m3/s) - status;Dia 20 (m3/s) - status;Dia 21 (m3/s) - status;Dia 22 (m3/s) - status;Dia 23 (m3/s) - status;Dia 24 (m3/s) - status;Dia 25 (m3/s) - status;Dia 26 (m3/s) - status;Dia 27 (m3/s) - status;Dia 28 (m3/s) - status;Dia 29 (m3/s) - status;Dia 30 (m3/s) - status;Dia 31 (m3/s) - status;
37080000;1983;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1983;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1983;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1984;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1984;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
37080000;1984;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,4;34,7;12;1,95;14,5;5,76;1,28;0;15,7;38,9;22,4;14,1;13,2;11,2;13,7;9,92;8,66;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1984;4;41,4;22,4;25,8;21,4;40,2;48,9;59,9;36,5;22,9;22,4;23,4;30,6;47;35,9;43,2;113;124;160;189;140;164;201;144;185;190;146;126;89,7;73,2;70;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1984;5;52,3;40,2;32,4;45,7;83,4;92,4;82,5;63,6;54,3;43,9;39,6;31,2;25,3;42;64,4;78,9;86,1;59,9;78;99,6;81,6;66,8;52,3;43,9;63,6;50,2;44,5;42;35,9;29;24,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1984;6;20,5;17,4;15,3;14,1;32,9;44,5;31,8;27,9;24,8;18,7;14,5;14,5;14,1;12;9,08;6,99;5,35;4,12;3,3;2,62;1,95;1,73;1,28;0,945;0,84;0,735;0,525;0,315;0,315;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1984;7;0;0;0;0;0;0;0,105;0;0;0;0;0;0;0;0;0;0;2,62;0,84;0,105;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1984;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1984;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1984;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1984;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1984;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1985;2;0;9,57;25,1;19,4;16,8;18,9;15,1;15,9;16,3;8,59;63,8;109;50,1;59,3;62,3;57,9;84;98,1;133;182;275;408;515;491;396;259;146;104;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37080000;1985;3;120;207;231;206;210;261;327;333;233;139;110;90,9;73,2;57,1;69,2;74;91,8;89,2;130;321;418;415;339;235;321;464;425;318;415;453;411;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1985;4;321;281;303;491;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;315;368;721;-;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;
37080000;1985;5;-;-;-;678;-;-;-;-;-;-;441;-;-;-;-;-;135;115;93,6;80,6;85,7;86,5;94,5;86,5;76,4;59,3;52,2;44,1;38,5;34,3;30,9;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1985;6;28,2;27,2;25,1;25,1;23,6;23,6;22,2;20,8;20,3;20,8;20,3;64,6;74,8;84,8;78,9;57,9;45,4;46,8;63,8;66,9;52,2;42,9;37,3;33,2;28,8;25,1;21,7;18,5;16,8;14,7;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1985;7;13,1;12;10,9;8,28;7,07;6,5;5,95;8,91;10,9;12;10,9;10,2;10,9;37,3;28,8;22,2;16,8;13,9;11,6;10,2;8,59;7,37;16,8;14,7;12,8;12,4;10,2;8,59;8,91;7,66;7,07;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1985;8;6,22;5,16;4,43;3,74;3,31;2,71;2,52;2,16;1,82;1,67;1,67;1,37;1,37;1,23;0,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1985;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1985;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1985;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1985;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1986;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1986;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37080000;1986;3;0;0;0;0;0;71,6;79,7;48,1;108;220;196;195;124;114;122;124;90,9;63;46,8;40,3;30,9;30,4;40,3;137;236;324;386;393;300;191;174;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1986;4;194;248;292;241;166;116;85,7;74,8;74,8;67,6;70,8;93,6;96,3;83,1;102;231;309;420;478;410;352;362;390;415;383;287;172;132;121;105;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1986;5;92,7;87;82,3;83,8;83,1;69,4;70,9;84,6;68,7;55,6;45,5;39;33,6;30;28;44,9;34,6;28;23,7;21,9;19,4;24,2;25,6;46,1;75,4;87,8;243;207;147;113;85,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1986;6;69,4;66,6;79,2;90,3;90,3;70,2;58,2;48,5;37,4;31,5;34,1;33;83,1;92,7;89,4;64,4;46,7;41,3;41,9;38,5;32;27,5;22,8;19,8;19,4;15,8;14,7;13,6;12,5;11,5;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1986;7;10,6;12,2;13,6;12,2;11,2;10,6;10,6;10,6;11,5;11,5;10,2;9,32;7,31;6,78;5,52;4,82;8,72;7,86;21,5;20,6;16,6;14,3;12,5;10,6;9,02;7,31;6,26;5,28;4,82;4,17;3,75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1986;8;3,36;2,8;2,45;2,29;1,97;1,97;1,82;1,82;2,63;3,55;3,55;3,17;2,63;2,13;1,97;1,82;1,68;1,54;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1986;9;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1986;10;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1986;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1986;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1987;1;0;0;0;0;0;160;34,6;17,3;10,9;7,86;5,76;4,38;4,17;3,96;3,75;3,75;4,38;3,75;3,75;4,17;9,02;4,82;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1987;2;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37080000;1987;3;3,75;3,75;3,75;9,93;6,01;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;6,26;6,01;6,01;6,01;5,05;6,01;24,2;33;30,5;23,3;33;24,2;17,7;51;113;91,9;81,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1987;4;74,6;54,9;49,1;40,2;58,2;100;87;61,6;46,7;59,6;91,1;67,3;63;46,1;35,7;29,4;25,1;23,7;17,3;13,9;12,2;10,2;9,02;8,14;7,58;7,04;12,2;8,72;8,72;7,04;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1987;5;6,26;6,52;4,6;5,05;5,28;6,78;6,78;6,01;5,28;5,28;4,17;3,55;3,17;2,8;2,45;2,29;2,29;2,29;2,29;2,13;1,97;1,97;1,97;1,82;1,82;1,68;1,68;1,54;1,4;1,4;1,28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1987;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1987;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1987;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1987;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1987;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1987;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1987;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1988;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1988;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
37080000;1988;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,007;12,9;7,04;4,82;3,96;4,82;24,2;17,7;29;19,4;9,93;9,32;15,8;10,9;9,32;8,72;7,31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1988;4;5,05;5,05;4,82;4,6;4,6;44,3;23,7;19;16,6;9,62;10,9;25,1;55,6;58,2;61,6;56,2;70,9;58,2;76,9;80,7;67,3;43,7;87;110;101;69,4;105;69,4;52,3;41,3;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1988;5;31,5;35,7;46,7;65,8;73,1;87;82,3;72,4;63;47,9;37,4;28;21,9;17,7;15;44,3;20,2;15,4;12,2;11,2;9,32;8,43;7,31;8,43;9,62;9,32;6,78;6,26;6,01;6,01;4,38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1988;6;4,17;3,96;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;15,4;17,7;18,1;18,6;15,4;10,9;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1988;7;9,02;8,72;9,32;9,62;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;1,97;1,28;1,03;0,62;0,531;0,448;0,448;0,371;0,371;0,371;0,301;0,301;0,237;0,237;0,18;0,18;0,18;0,18;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1988;8;0,088;0,088;0,088;0,088;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1988;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1988;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1988;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1988;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1989;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37080000;1989;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,75;3,55;3,36;2,45;9,93;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1989;4;6,26;6,26;8,14;10,2;10,2;13,2;28;50,4;62,3;39,6;38,5;35,7;51,7;63;65,1;54,3;119;212;306;341;340;210;128;113;163;310;382;410;412;412;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1989;5;387;303;241;343;374;331;364;304;185;235;323;346;249;159;114;103;105;84,6;73,9;58,9;58,2;51;44,9;37,4;32;27,5;25,6;21,1;19,4;17,3;16,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1989;6;17;15;15,8;14,7;12,9;11,2;9,93;9,02;8,72;8,72;8,72;8,72;8,72;6,26;4,17;4,17;4,17;5,52;5,52;5,76;13,6;13,2;9,93;7,86;6,26;6,01;8,43;7,58;6,52;6,78;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1989;7;5,28;4,82;4,38;4,38;4,17;28;75,4;88,6;119;116;97,7;72,4;53;40,7;32,5;27;23,3;19,4;16,2;13,6;11,9;9,93;9,02;8,43;7,58;6,26;6,01;6,01;5,52;4,17;3,75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1989;8;2,8;2,45;3,17;2,98;2,8;2,45;1,82;1,68;1,54;1,4;1,4;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,15;1,15;1,15;1,15;1,15;1,15;0,715;0,715;0,715;0,715;0,715;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1989;9;0,715;0,715;0,715;0,62;0,62;0,62;0,62;0,531;0,448;0,448;0,448;0,371;0,301;0,301;0,301;0,18;0,13;0,13;0,13;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;0,053;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1989;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1989;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1989;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1990;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1990;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37080000;1990;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1990;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,31;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1990;5;21,1;20,6;86,2;108;38,5;19,8;12,5;8,72;7,31;5,52;4,6;4,17;3,55;3,17;5,05;3,55;3,36;3,17;2,8;2,45;2,45;2,45;2,29;1,97;1,68;1,97;1,68;1,82;1,68;1,68;1,54;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1990;6;1,68;1,68;1,68;1,68;1,68;1,68;1,68;1,68;1,54;1,54;1,54;1,54;1,4;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,28;1,15;1,15;1,15;1,15;1,15;1,03;0,922;0,922;0,922;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1990;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1990;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
