 WARNING:  PROBLEM IS POORLY SCALED.  THE UNITS
 OF THE ROWS AND VARIABLES SHOULD BE CHANGED SO
 THE COEFFICIENTS COVER A MUCH SMALLER RANGE.


 LP OPTIMUM FOUND AT STEP   3232
 OBJECTIVE VALUE =  0.120200781E+10

 FIX ALL VARS.(    4)  WITH RC >  0.000000E+00
 SET   VI1200 TO >=     1 AT    1, BND= -0.1518E+10 TWIN=-0.1202E+10  18669

 NEW INTEGER SOLUTION OF   0.151842291E+10 AT BRANCH      1 PIVOT   18669
 BOUND ON OPTIMUM: 0.1202008E+10
 FLIP   VI1200 TO <=         0 AT    1 WITH BND=  -0.12020431E+10
 DELETE   VI1000 AT LEVEL     2
 DELETE   VI1200 AT LEVEL     1
 RELEASE FIXED VARIABLES
 ENUMERATION COMPLETE. BRANCHES=     2 PIVOTS=   45151

 LAST INTEGER SOLUTION IS THE BEST FOUND
 RE-INSTALLING BEST SOLUTION...

        OBJECTIVE FUNCTION VALUE

       FO)     0.1518423E+10

  VARIABLE        VALUE          REDUCED COST
  RTN1334)         0.000000          0.000000
  RTN1734)         0.000000          0.000000
  RTN1535)  12960000.000000          0.000000
  RTN1435)         0.000000          0.000000
  RTN0835)         0.000000          0.000000
  RTN0135)         0.000000          0.000000
  RTN0635)         0.000000          0.000000
  RTN0335)         0.000000          0.000000
  RTN1235)         0.000000          0.000000
  RTN1635)         0.000000          0.000000
  RTN0235)         0.000000          0.000000
  RTN0735)         0.000000          0.000000
  RTN0935)         0.000000          0.000000
  RTN0435)         0.000000          0.000000
  RTN1035)         0.000000          0.000000
  RTN0535)         0.000000          0.000000
  RTN1135)         0.000000          0.000000
  RTN1335)         0.000000          0.000000
  RTN1735)         0.000000          0.000000
  RTN1536)  13392000.000000          0.000000
  RTN1436)         0.000000          0.000000
  RTN0836)         0.000000          0.000000
  RTN0136)  13392000.000000          0.000000
  RTN0636)         0.000000          0.000000
  RTN0336)         0.000000          0.000000
  RTN1236)         0.000000          0.000000
  RTN1636)         0.000000          0.000000
  RTN0236)         0.000000          0.000000
  RTN0736)         0.000000          0.000000
  RTN0936)         0.000000          0.000000
  RTN0436)         0.000000          0.000000
  RTN1036)         0.000000          0.000000
  RTN0536)         0.000000          0.000000
  RTN1136)         0.000000          0.000000
  RTN1336)         0.000000          0.000000
  RTN1736)         0.000000          0.000000
  RTN1537)         0.000000          0.000000
  RTN1437)         0.000000          0.000000
  RTN0837)         0.000000          0.000000
  RTN0137)         0.000000          0.000000
  RTN0637)         0.000000          0.000000
  RTN0337)  13392000.000000          0.000000
  RTN1237)         0.000000          0.000000
  RTN1637)         0.000000          0.000000
  RTN0237)         0.000000          0.000000
  RTN0737)         0.000000          0.000000
  RTN0937)         0.000000          0.000000
  RTN0437)         0.000000          0.000000
  RTN1037)         0.000000          0.000000
  RTN0537)         0.000000          0.000000
  RTN1137)         0.000000          0.000000
  RTN1337)         0.000000          0.000000
  RTN1737)         0.000000          0.000000
  RTN1538)  12096000.000000          0.000000
  RTN1438)  12096000.000000          0.000000
  RTN0838)         0.000000          0.000000
  RTN0138)         0.000000          0.000000
  RTN0638)         0.000000          0.000000
  RTN0338)         0.000000          0.000000
  RTN1238)         0.000000          0.000000
  RTN1638)         0.000000          0.000000
  RTN0238)         0.000000          0.000000
  RTN0738)         0.000000          0.000000
  RTN0938)         0.000000          0.000000
  RTN0438)         0.000000          0.000000
  RTN1038)         0.000000          0.000000
  RTN0538)         0.000000          0.000000
  RTN1138)         0.000000          0.000000
  RTN1338)         0.000000          0.000000
  RTN1738)         0.000000          0.000000
  RTN1539)         0.000000          0.000000
  RTN1439)         0.000000          0.000000
  RTN0839)         0.000000          0.000000
  RTN0139)         0.000000          0.000000
  RTN0639)         0.000000          0.000000
  RTN0339)  13392000.000000          0.000000
  RTN1239)         0.000000          0.000000
  RTN1639)         0.000000          0.000000
  RTN0239)         0.000000          0.000000
  RTN0739)         0.000000          0.000000
  RTN0939)         0.000000          0.000000
  RTN0439)         0.000000          0.000000
  RTN1039)         0.000000          0.000000
  RTN0539)         0.000000          0.000000
  RTN1139)         0.000000          0.000000
  RTN1339)         0.000000          0.000000
  RTN1739)         0.000000          0.000000
  RTN1540)         0.000000          0.000000
  RTN1440)  12960000.000000          0.000000
  RTN0840)         0.000000          0.000000
  RTN0140)  12960000.000000          0.000000
  RTN0640)         0.000000          0.000000
  RTN0340)  12960000.000000          0.000000
  RTN1240)         0.000000          0.000000
  RTN1640)         0.000000          0.000000
  RTN0240)         0.000000          0.000000
  RTN0740)         0.000000          0.000000
  RTN0940)         0.000000          0.000000
  RTN0440)         0.000000          0.000000
  RTN1040)         0.000000          0.000000
  RTN0540)         0.000000          0.000000
  RTN1140)         0.000000          0.000000
  RTN1340)         0.000000          0.000000
  RTN1740)         0.000000          0.000000
  RTN1541)  13392000.000000          0.000000
  RTN1441)         0.000000          0.000000
  RTN0841)         0.000000          0.000000
  RTN0141)  13392000.000000          0.000000
  RTN0641)  13392000.000000          0.000000
  RTN0341)  13392000.000000          0.000000
  RTN1241)         0.000000          0.000000
  RTN1641)         0.000000          0.000000
  RTN0241)         0.000000          0.000000
  RTN0741)         0.000000          0.000000
  RTN0941)         0.000000          0.000000
  RTN0441)         0.000000          0.000000
  RTN1041)         0.000000          0.000000
  RTN0541)         0.000000          0.000000
  RTN1141)         0.000000          0.000000
  RTN1341)         0.000000          0.000000
  RTN1741)         0.000000          0.000000
  RTN1542)         0.000000          0.000000
  RTN1442)         0.000000          0.000000
  RTN0842)         0.000000          0.000000
  RTN0142)         0.000000          0.000000
  RTN0642)         0.000000          0.000000
  RTN0342)         0.000000          0.000000
  RTN1242)         0.000000          0.000000
  RTN1642)         0.000000          0.000000
  RTN0242)         0.000000          0.000000
  RTN0742)         0.000000          0.000000
  RTN0942)         0.000000          0.000000
  RTN0442)         0.000000          0.000000
  RTN1042)         0.000000          0.000000
  RTN0542)         0.000000          0.000000
  RTN1142)         0.000000          0.000000
  RTN1342)         0.000000          0.000000
  RTN1742)         0.000000          0.000000
  RTN1543)         0.000000          0.000000
  RTN1443)         0.000000          0.000000
  RTN0843)         0.000000          0.000000
  RTN0143)         0.000000          0.000000
  RTN0643)         0.000000          0.000000
  RTN0343)         0.000000          0.000000
  RTN1243)         0.000000          0.000000
  RTN1643)         0.000000          0.000000
  RTN0243)         0.000000          0.000000
  RTN0743)         0.000000          0.000000
  RTN0943)         0.000000          0.000000
  RTN0443)         0.000000          0.000000
  RTN1043)         0.000000          0.000000
  RTN0543)         0.000000          0.000000
  RTN1143)         0.000000          0.000000
  RTN1343)         0.000000          0.000000
  RTN1743)         0.000000          0.000000
  RTN1544)         0.000000          0.000000
  RTN1444)         0.000000          0.000000
  RTN0844)         0.000000          0.000000
  RTN0144)  13392000.000000          0.000000
  RTN0644)         0.000000          0.000000
  RTN0344)  13392000.000000          0.000000
  RTN1244)         0.000000          0.000000
  RTN1644)         0.000000          0.000000
  RTN0244)         0.000000          0.000000
  RTN0744)         0.000000          0.000000
  RTN0944)         0.000000          0.000000
  RTN0444)         0.000000          0.000000
  RTN1044)         0.000000          0.000000
  RTN0544)         0.000000          0.000000
  RTN1144)         0.000000          0.000000
  RTN1344)         0.000000          0.000000
  RTN1744)         0.000000          0.000000
  RTN1545)  12960000.000000          0.000000
  RTN1445)         0.000000          0.000000
  RTN0845)         0.000000          0.000000
  RTN0145)  12960000.000000          0.000000
  RTN0645)         0.000000          0.000000
  RTN0345)  12960000.000000          0.000000
  RTN1245)         0.000000          0.000000
  RTN1645)         0.000000          0.000000
  RTN0245)         0.000000          0.000000
  RTN0745)         0.000000          0.000000
  RTN0945)         0.000000          0.000000
  RTN0445)         0.000000          0.000000
  RTN1045)         0.000000          0.000000
  RTN0545)         0.000000          0.000000
  RTN1145)         0.000000          0.000000
  RTN1345)         0.000000          0.000000
  RTN1745)         0.000000          0.000000
  RTN1546)         0.000000          0.000000
  RTN1446)         0.000000          0.000000
  RTN0846)         0.000000          0.000000
  RTN0146)  13392000.000000          0.000000
  RTN0646)         0.000000          0.000000
  RTN0346)  13392000.000000          0.000000
  RTN1246)         0.000000          0.000000
  RTN1646)         0.000000          0.000000
  RTN0246)         0.000000          0.000000
  RTN0746)         0.000000          0.000000
  RTN0946)         0.000000          0.000000
  RTN0446)         0.000000          0.000000
  RTN1046)         0.000000          0.000000
  RTN0546)         0.000000          0.000000
  RTN1146)         0.000000          0.000000
  RTN1346)         0.000000          0.000000
  RTN1746)         0.000000          0.000000
  RTN1547)         0.000000          0.000000
  RTN1447)  12960000.000000          0.000000
  RTN0847)         0.000000          0.000000
  RTN0147)         0.000000          0.000000
  RTN0647)  10735736.000000          0.000000
  RTN0347)  12960000.000000          0.000000
  RTN1247)         0.000000          0.000000
  RTN1647)         0.000000          0.000000
  RTN0247)         0.000000          0.000000
  RTN0747)         0.000000          0.000000
  RTN0947)         0.000000          0.000000
  RTN0447)         0.000000          0.000000
  RTN1047)         0.000000          0.000000
  RTN0547)         0.000000          0.000000
  RTN1147)         0.000000          0.000000
  RTN1347)         0.000000          0.000000
  RTN1747)         0.000000          0.000000
  RTN1548)  13392000.000000          0.000000
  RTN1448)  13392000.000000          0.000000
  RTN0848)         0.000000          0.000000
  RTN0148)  13392000.000000          0.000000
  RTN0648)  13392000.000000          0.000000
  RTN0348)         0.000000          0.000000
